Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 12170.4964269518.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 12213.602764811332.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 12213.602764811332.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 12214.429828215412.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 12214.429828215412.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 12217.951337375503.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 12217.951337375503.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 12263.869278447237.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 12263.869278447237.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 12275.303527380202.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 12275.303527380202.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12278.252372518182.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12278.252372518182.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 12299.456778185806.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 12299.456778185806.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 12333.177436146907.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 12333.177436146907.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 12359.236435896413.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 12359.236435896413.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 12380.110627808603.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 12380.110627808603.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 12380.962218996108.
Junction.n_ex_j.15 	 jump for 0.0 	 Car.c.92 	 at time 12380.962218996108.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 12380.962218996108.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 12380.962218996108.
Transport.t_ssink_3.21 	 moves for 2949.1661950945854 	 Car.c.92 	 at time 12380.962218996108.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 12380.962218996108.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 12411.079359594698.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 12411.079359594698.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12420.133127830923.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12420.133127830923.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 12451.925044078402.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 12451.925044078402.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 12452.89514993783.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 12452.89514993783.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 12484.917728237004.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 12484.917728237004.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 12557.62923594565.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 12557.62923594565.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12562.013883143663.
Junction.s_ent_j.5 	 jump for 0.0 	 Car.c.93 	 at time 12562.013883143663.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12562.013883143663.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12562.013883143663.
Transport.n_t_w_3.57 	 moves for 2934.9935283884406 	 Car.c.93 	 at time 12562.013883143663.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12562.013883143663.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 12570.672652009896.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 12570.672652009896.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 12577.57329866908.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 12577.57329866908.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 12589.724828665405.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 12589.724828665405.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 12608.555954378064.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 12608.555954378064.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12618.456066381903.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12618.456066381903.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 12641.921021428425.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 12641.921021428425.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12674.898249620142.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12674.898249620142.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 12689.420259941391.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 12689.420259941391.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 12694.531929093806.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 12694.531929093806.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12731.340432858382.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12731.340432858382.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 12756.022035994885.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 12756.022035994885.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 12774.184378342052.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 12774.184378342052.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12787.782616096621.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12787.782616096621.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 12799.339029522207.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 12799.339029522207.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 12806.03254916143.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 12806.03254916143.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 12808.167867872886.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 12808.167867872886.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 12830.946892919019.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 12830.946892919019.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12844.224799334861.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12844.224799334861.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12900.6669825731.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12900.6669825731.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 12904.146129950608.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 12904.146129950608.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 12926.91547580438.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 12926.91547580438.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 12954.414836044121.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 12954.414836044121.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 12957.10916581134.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 12957.10916581134.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 12970.795458015024.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 12970.795458015024.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 13003.509143944795.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 13003.509143944795.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13008.95323037901.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13008.95323037901.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13013.55134904958.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13013.55134904958.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13019.972764409613.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13019.972764409613.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 13045.663083735875.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 13045.663083735875.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13069.99353228782.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13069.99353228782.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13113.76033080741.
Junction.w_ent_j.31 	 jump for 0.0 	 Car.c.95 	 at time 13113.76033080741.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13113.76033080741.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13113.76033080741.
Transport.s_t_e_3.77 	 moves for 2968.44552885741 	 Car.c.95 	 at time 13113.76033080741.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13113.76033080741.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13126.435715526059.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13126.435715526059.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13152.807636093357.
Junction.s_ent_j.5 	 jump for 0.0 	 Car.c.94 	 at time 13152.807636093357.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13152.807636093357.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13152.807636093357.
Transport.n_t_w_0.54 	 moves for 2971.507675945759 	 Car.c.94 	 at time 13152.807636093357.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13152.807636093357.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 13164.41069166737.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 13164.41069166737.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 13167.406537687995.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 13167.406537687995.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13168.73154430477.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13168.73154430477.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13182.877898764298.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13182.877898764298.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 13200.98573872816.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 13200.98573872816.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13208.998635900207.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13208.998635900207.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13209.95201447693.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13209.95201447693.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13223.70275780213.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13223.70275780213.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13239.320082002538.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13239.320082002538.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13267.096392860503.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13267.096392860503.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13278.67397129949.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13278.67397129949.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 13283.158299598865.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 13283.158299598865.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13295.762265240777.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13295.762265240777.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13324.240771244076.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13324.240771244076.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13333.64518479685.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13333.64518479685.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13352.204448479017.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13352.204448479017.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 13364.017617360967.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 13364.017617360967.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13381.38514962765.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13381.38514962765.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13388.616398294209.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13388.616398294209.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13398.0245073908.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13398.0245073908.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 13398.462333511527.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 13398.462333511527.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 13401.90590753036.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 13401.90590753036.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13408.646631717256.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13408.646631717256.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13438.529528011222.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13438.529528011222.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13443.587611791569.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13443.587611791569.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13465.088814955496.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13465.088814955496.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13495.673906394795.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13495.673906394795.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13498.558825288928.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13498.558825288928.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 13520.653515461854.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 13520.653515461854.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13521.530998193735.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13521.530998193735.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13552.818284778368.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13552.818284778368.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13553.530038786288.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13553.530038786288.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 13560.628697033939.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 13560.628697033939.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13577.973181431975.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13577.973181431975.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13587.050378881395.
Junction.uni_n_ent_j.47 	 jump for 0.0 	 Car.c.96 	 at time 13587.050378881395.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13587.050378881395.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13587.050378881395.
Transport.n_t_w_3.57 	 moves for 3056.325057707727 	 Car.c.96 	 at time 13587.050378881395.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13587.050378881395.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 13595.938928294892.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 13595.938928294892.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13608.501252283648.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13608.501252283648.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13609.962663161941.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13609.962663161941.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13634.415364670214.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13634.415364670214.
TrafficModel.Traffic.1 	 resumes 	 Car.c.88 	 at time 13639.401123393349.
Sink.north_sink.4 	 terminates 	 Car.c.88 	 at time 13639.401123393349.
Car.c.88 	 resumes 	 TrafficModel.Traffic.1 	 at time 13639.401123393349.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13645.82586076039.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13645.82586076039.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13663.472465781007.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13663.472465781007.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13667.107041545514.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13667.107041545514.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13690.857547908454.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13690.857547908454.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13704.601342639384.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13704.601342639384.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13718.443679278367.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13718.443679278367.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13724.251419929087.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13724.251419929087.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13747.299731146693.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13747.299731146693.
TrafficModel.Traffic.1 	 resumes 	 Source.north_source.12 	 at time 13753.468406386673.
Source.north_source.12 	 generates 	 Car.c.98 	 at time 13753.468406386673.
Source.north_source.12 	 resumes 	 TrafficModel.Traffic.1 	 at time 13753.468406386673.
TrafficModel.Traffic.1 	 resumes 	 Car.c.98 	 at time 13753.468406386673.
Transport.s_road_3.36 	 moves for 2984.973595198244 	 Car.c.98 	 at time 13753.468406386673.
Car.c.98 	 resumes 	 TrafficModel.Traffic.1 	 at time 13753.468406386673.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 13757.23977670691.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 13757.23977670691.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13763.376824518378.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13763.376824518378.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13773.414892775727.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13773.414892775727.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13781.39579831266.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13781.39579831266.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 13793.415523078258.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 13793.415523078258.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13803.741914384933.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13803.741914384933.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13822.152306397373.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13822.152306397373.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13828.386106273087.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13828.386106273087.
TrafficModel.Traffic.1 	 resumes 	 Car.c.98 	 at time 13832.020343102417.
Car.c.98 	 resumes 	 TrafficModel.Traffic.1 	 at time 13832.020343102417.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13838.540176696233.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13838.540176696233.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13860.184097623172.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13860.184097623172.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13880.927788276367.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13880.927788276367.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13883.357319770446.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13883.357319770446.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13895.684555079806.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13895.684555079806.
TrafficModel.Traffic.1 	 resumes 	 Car.c.98 	 at time 13910.57227981816.
Car.c.98 	 resumes 	 TrafficModel.Traffic.1 	 at time 13910.57227981816.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13916.626280861412.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13916.626280861412.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13938.328533267806.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13938.328533267806.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13939.703270155362.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13939.703270155362.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 13952.82893346338.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 13952.82893346338.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 13953.850856379882.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 13953.850856379882.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 13973.068464099651.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 13973.068464099651.
TrafficModel.Traffic.1 	 resumes 	 Car.c.98 	 at time 13989.124216533903.
Car.c.98 	 resumes 	 TrafficModel.Traffic.1 	 at time 13989.124216533903.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 13990.892117861624.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 13990.892117861624.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 13993.299746765166.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 13993.299746765166.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 13998.478752034356.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 13998.478752034356.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 14009.973311846952.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 14009.973311846952.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 14029.510647337891.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 14029.510647337891.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 14048.270960262525.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 14048.270960262525.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 14057.25423391335.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 14057.25423391335.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 14067.117690230525.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 14067.117690230525.
TrafficModel.Traffic.1 	 resumes 	 Car.c.98 	 at time 14067.676153249646.
Car.c.98 	 resumes 	 TrafficModel.Traffic.1 	 at time 14067.676153249646.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 14085.95283057613.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 14085.95283057613.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 14103.242173759885.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 14103.242173759885.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 14116.029715792345.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 14116.029715792345.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 14124.262068614098.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 14124.262068614098.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 14142.39501381437.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 14142.39501381437.
TrafficModel.Traffic.1 	 resumes 	 Car.c.98 	 at time 14146.228089965389.
Car.c.98 	 resumes 	 TrafficModel.Traffic.1 	 at time 14146.228089965389.
TrafficModel.Traffic.1 	 resumes 	 Car.c.92 	 at time 14150.461936052854.
Car.c.92 	 resumes 	 TrafficModel.Traffic.1 	 at time 14150.461936052854.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 14158.213387257245.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 14158.213387257245.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 14174.80519767134.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 14174.80519767134.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 14181.406446997671.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 14181.406446997671.
TrafficModel.Traffic.1 	 resumes 	 Car.c.90 	 at time 14188.36871264499.
Sink.south_sink.13 	 terminates 	 Car.c.90 	 at time 14188.36871264499.
Car.c.90 	 resumes 	 TrafficModel.Traffic.1 	 at time 14188.36871264499.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 14198.83719705261.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 14198.83719705261.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 14213.184600754605.
Car.c.95 	 resumes 	 TrafficModel.Traffic.1 	 at time 14213.184600754605.
TrafficModel.Traffic.1 	 resumes 	 Car.c.98 	 at time 14224.780026681132.
Car.c.98 	 resumes 	 TrafficModel.Traffic.1 	 at time 14224.780026681132.
TrafficModel.Traffic.1 	 resumes 	 Car.c.96 	 at time 14233.580679550334.
Car.c.96 	 resumes 	 TrafficModel.Traffic.1 	 at time 14233.580679550334.
TrafficModel.Traffic.1 	 resumes 	 Car.c.94 	 at time 14238.550825381244.
Car.c.94 	 resumes 	 TrafficModel.Traffic.1 	 at time 14238.550825381244.
TrafficModel.Traffic.1 	 resumes 	 Car.c.93 	 at time 14255.279380290849.
Car.c.93 	 resumes 	 TrafficModel.Traffic.1 	 at time 14255.279380290849.
TrafficModel.Traffic.1 	 resumes 	 Car.c.95 	 at time 14268.155814251964.
