345,62
350,65
355,67
360,61
365,64
370,68
375,78
380,67
385,68
390,75
395,87
400,90
405,79
410,95
415,94
420,86
425,83
430,83
435,96
440,88
445,97
450,101
455,93
460,100
465,104
470,102
475,91
480,97
485,91
490,94
495,107
500,107
505,112
510,107
515,110
520,100
525,98
530,109
535,100
540,96
545,76
550,63
555,74
560,93
565,86
570,89
575,79
580,84
585,87
590,83
595,79
600,84
605,91
610,81
615,81
620,84
625,88
630,78
635,81
640,77
645,84
650,93
655,86
660,80
665,84
670,85
675,81
680,90
685,81
690,66
695,58
700,62
705,62
710,60
715,68
720,68
725,73
730,74
735,72
740,73
745,78
750,90
755,102
760,105
765,101
770,85
775,88
780,84
785,93
790,87
795,82
800,83
805,86
810,87
815,93
820,89
825,89
830,95
835,95
840,87
845,96
850,100
855,95
860,99
865,86
870,91
875,103
880,109
885,113
890,103
895,91
900,96
905,105
910,113
915,107
920,122
925,111
930,107
935,104
940,117
945,107
950,110
955,109
960,110
965,115
970,121
975,122
980,120
985,118
990,105
995,100
1000,105
1005,117
1010,116
1015,114
1020,113
1025,108
1030,120
1035,115
1040,108
1045,113
1050,111
1055,114
1060,104
1065,106
1070,106
1075,100
1080,98
1085,101
1090,96
1095,108
1100,106
1105,99
1110,103
1115,102
1120,92
1125,98
1130,94
1135,92
1140,83
1145,87
1150,77
1155,77
1160,82
1165,76
1170,76
1175,68
1180,75
1185,78
1190,66
1195,66
1200,65
1205,59
1210,68
1215,65
1220,69
1225,65
1230,60
1235,65
1240,62
1245,55
1250,57
1255,61
1260,58
1265,58
1270,50
1275,64
1280,56
1285,54
1290,51
1295,52
1300,51
1305,52
1310,50
1315,50
1320,48
1325,43
1330,45
1335,48
1340,47
1345,46
1350,44
1355,42
1360,44
1365,43
1370,41
1375,38
1380,40
1385,37
1390,40
1395,43
1400,38
1405,35
1410,34
1415,34
1420,34
1425,33
1430,32
1435,31
0,28
5,25
10,25
15,30
20,26
25,30
30,22
35,27
40,26
45,23
50,20
55,25
60,27
65,25
70,27
75,25
80,25
85,27
90,24
95,28
100,22
105,27
110,25
115,25
120,24
125,22
130,22
135,23
140,25
145,24
150,22
155,24
160,23
165,27
170,25
175,27
180,23
185,27
190,24
195,23
200,28
205,23
210,24
215,28
220,30
225,29
230,27
235,29
240,29
245,29
250,30
255,32
260,36
265,31
270,32
275,38
280,42
285,32
290,37
295,43
300,42
305,40
310,42
315,47
320,54
325,60
330,64
335,68
340,73
345,73
350,63
355,64
360,63
365,73
370,73
375,71
380,76
385,81
390,83
395,84
400,81
405,86
410,89
415,90
420,94
425,90
430,92
435,98
440,97
445,99
450,99
455,91
460,101
465,101
470,106
475,101
480,104
485,103
490,106
495,108
500,103
505,107
510,108
515,113
520,104
525,101
530,94
535,96
540,101
545,97
550,86
555,91
560,90
565,89
570,85
575,91
580,92
585,89
590,94
595,91
600,87
605,87
610,87
615,84
620,81
625,84
630,72
635,73
640,83
645,77
650,75
655,78
660,74
665,85
670,82
675,79
680,81
685,86
690,80
695,84
700,85
705,86
710,89
715,81
720,80
725,89
730,87
735,85
740,84
745,94
750,83
755,86
760,93
765,84
770,87
775,91
780,83
785,86
790,83
795,89
800,89
805,85
810,84
815,86
820,91
825,93
830,88
835,91
840,91
845,98
850,96
855,109
860,98
865,102
870,100
875,101
880,108
885,113
890,111
895,109
900,106
905,107
910,110
915,112
920,111
925,114
930,105
935,110
940,111
945,113
950,107
955,108
960,110
965,108
970,110
975,116
980,112
985,107
990,109
995,108
1000,118
1005,111
1010,116
1015,112
1020,99
1025,105
1030,95
1035,109
1040,106
1045,121
1050,109
1055,115
1060,106
1065,109
1070,99
1075,100
1080,97
1085,104
1090,98
1095,101
1100,108
1105,107
1110,101
1115,100
1120,101
1125,99
1130,99
1135,89
1140,88
1145,87
1150,74
1155,90
1160,75
1165,72
1170,85
1175,73
1180,77
1185,64
1190,73
1195,71
1200,65
1205,59
1210,62
1215,66
1220,60
1225,69
1230,62
1235,61
1240,62
1245,63
1250,56
1255,60
1260,50
1265,51
1270,48
1275,52
1280,62
1285,53
1290,53
1295,51
1300,52
1305,54
1310,48
1315,46
1320,47
1325,44
1330,41
1335,48
1340,46
1345,36
1350,43
1355,42
1360,44
1365,45
1370,38
1375,34
1380,38
1385,36
1390,35
1395,34
1400,32
1405,30
1410,31
1415,31
1420,34
1425,28
1430,31
1435,27
0,24
5,23
10,27
15,27
20,25
25,20
30,23
35,23
40,23
45,23
50,22
55,21
60,19
65,18
70,22
75,21
80,24
85,18
90,20
95,21
100,20
105,16
110,18
115,20
120,16
125,18
130,22
135,21
140,20
145,18
150,18
155,20
160,23
165,22
170,20
175,20
180,17
185,19
190,20
195,18
200,18
205,19
210,22
215,22
220,20
225,22
230,20
235,23
240,24
245,23
250,30
255,25
260,29
265,28
270,25
275,29
280,37
285,33
290,35
295,30
300,33
305,36
310,37
315,43
320,49
325,55
330,51
335,57
340,55
345,59
350,61
355,66
360,56
365,69
370,62
375,63
380,74
385,68
390,70
395,86
400,80
405,85
410,77
415,81
420,76
425,81
430,86
435,81
440,98
445,93
450,96
455,88
460,99
465,102
470,95
475,93
480,100
485,88
490,101
495,100
500,113
505,99
510,78
515,100
520,103
525,96
530,99
535,88
540,90
545,85
550,91
555,87
560,95
565,91
570,92
575,85
580,89
585,93
590,85
595,88
600,85
605,85
610,81
615,83
620,87
625,89
630,89
635,85
640,84
645,95
650,95
655,90
660,80
665,85
670,86
675,88
680,91
685,80
690,84
695,88
700,90
705,85
710,91
715,87
720,89
725,88
730,97
735,90
740,96
745,100
750,89
755,90
760,94
765,91
770,89
775,93
780,90
785,92
790,87
795,93
800,96
805,101
810,93
815,96
820,95
825,102
830,98
835,96
840,100
845,100
850,101
855,97
860,107
865,109
870,101
875,99
880,98
885,105
890,103
895,113
900,108
905,113
910,110
915,117
920,108
925,107
930,102
935,105
940,111
945,117
950,116
955,114
960,111
965,116
970,93
975,99
980,73
985,116
990,110
995,112
1000,100
1005,112
1010,115
1015,110
1020,112
1025,113
1030,105
1035,113
1040,108
1045,110
1050,99
1055,105
1060,104
1065,102
1070,94
1075,98
1080,92
1085,91
1090,96
1095,96
1100,101
1105,102
1110,96
1115,102
1120,101
1125,87
1130,91
1135,85
1140,87
1145,88
1150,85
1155,82
1160,87
1165,85
1170,71
1175,76
1180,73
1185,72
1190,80
1195,67
1200,76
1205,71
1210,71
1215,66
1220,64
1225,71
1230,62
1235,73
1240,65
1245,62
1250,61
1255,62
1260,59
1265,56
1270,59
1275,61
1280,67
1285,63
1290,67
1295,58
1300,55
1305,62
1310,57
1315,45
1320,49
1325,47
1330,55
1335,51
1340,52
1345,49
1350,47
1355,43
1360,49
1365,47
1370,48
1375,45
1380,48
1385,46
1390,46
1395,44
1400,47
1405,40
1410,41
1415,30
1420,32
1425,36
1430,34
1435,34
0,26
5,36
10,29
15,30
20,28
25,25
30,25
35,27
40,25
45,23
50,21
55,27
60,28
65,26
70,21
75,23
80,19
85,19
90,20
95,22
100,22
105,20
110,23
115,21
120,19
125,22
130,24
135,19
140,20
145,18
150,23
155,26
160,21
165,22
170,20
175,19
180,19
185,18
190,20
195,15
200,20
205,18
210,19
215,19
220,22
225,20
230,18
235,24
240,23
245,19
250,23
255,19
260,21
265,22
270,24
275,21
280,21
285,25
290,24
295,25
300,26
305,23
310,27
315,31
320,27
325,30
330,34
335,29
340,31
345,30
350,33
355,35
360,35
365,35
370,41
375,36
380,41
385,39
390,40
395,39
400,45
405,43
410,48
415,40
420,45
425,43
430,49
435,47
440,43
445,55
450,48
455,52
460,55
465,64
470,61
475,62
480,59
485,58
490,52
495,58
500,54
505,61
510,69
515,70
520,74
525,69
530,74
535,68
540,71
545,62
550,63
555,62
560,74
565,75
570,75
575,78
580,81
585,81
590,87
595,83
600,65
605,79
610,84
615,77
620,87
625,92
630,83
635,88
640,88
645,88
650,92
655,85
660,88
665,95
670,89
675,91
680,91
685,92
690,93
695,97
700,93
705,99
710,95
715,92
720,59
725,75
730,74
735,67
740,60
745,66
750,65
755,82
760,71
765,72
770,65
775,73
780,65
785,79
790,76
795,95
800,93
805,86
810,94
815,94
820,84
825,99
830,94
835,101
840,94
845,98
850,97
855,89
860,88
865,87
870,103
875,97
880,88
885,93
890,104
895,101
900,101
905,95
910,90
915,88
920,94
925,95
930,82
935,92
940,96
945,95
950,103
955,93
960,94
965,92
970,94
975,97
980,94
985,101
990,94
995,98
1000,101
1005,93
1010,99
1015,97
1020,86
1025,88
1030,99
1035,94
1040,94
1045,91
1050,89
1055,107
1060,107
1065,80
1070,87
1075,96
1080,88
1085,91
1090,99
1095,85
1100,83
1105,89
1110,89
1115,90
1120,85
1125,93
1130,71
1135,82
1140,82
1145,82
1150,73
1155,67
1160,67
1165,74
1170,76
1175,74
1180,68
1185,69
1190,78
1195,64
1200,63
1205,62
1210,66
1215,67
1220,66
1225,65
1230,72
1235,64
1240,69
1245,51
1250,65
1255,62
1260,65
1265,65
1270,58
1275,58
1280,72
1285,66
1290,58
1295,65
1300,60
1305,59
1310,60
1315,57
1320,56
1325,64
1330,58
1335,58
1340,59
1345,56
1350,49
1355,56
1360,56
1365,52
1370,44
1375,55
1380,51
1385,49
1390,54
1395,46
1400,45
1405,51
1410,45
1415,42
1420,41
1425,47
1430,43
1435,41
0,36
5,36
10,34
15,35
20,40
25,37
30,31
35,32
40,30
45,28
50,31
55,25
60,26
65,35
70,32
75,30
80,32
85,30
90,25
95,26
100,35
105,27
110,23
115,23
120,17
125,16
130,17
135,20
140,19
145,18
150,17
155,18
160,18
165,18
170,18
175,17
180,18
185,18
190,17
195,16
200,17
205,18
210,17
215,20
220,15
225,17
230,16
235,17
240,19
245,17
250,19
255,20
260,19
265,18
270,21
275,19
280,20
285,22
290,18
295,19
300,22
305,20
310,26
315,24
320,24
325,26
330,25
335,30
340,27
345,31
350,32
355,26
360,23
365,30
370,29
375,26
380,27
385,37
390,27
395,34
400,32
405,35
410,33
415,33
420,33
425,36
430,33
435,37
440,38
445,38
450,37
455,41
460,47
465,41
470,41
475,41
480,42
485,42
490,50
495,44
500,53
505,56
510,55
515,50
520,58
525,57
530,58
535,53
540,55
545,61
550,64
555,62
560,71
565,65
570,75
575,62
580,75
585,77
590,77
595,76
600,72
605,80
610,82
615,82
620,84
625,76
630,78
635,84
640,86
645,81
650,86
655,81
660,80
665,84
670,85
675,93
680,96
685,86
690,88
695,91
700,84
705,95
710,90
715,80
720,90
725,87
730,88
735,90
740,87
745,89
750,92
755,90
760,90
765,90
770,92
775,93
780,84
785,87
790,86
795,85
800,95
805,97
810,89
815,94
820,97
825,93
830,92
835,92
840,93
845,92
850,95
855,96
860,90
865,92
870,95
875,89
880,89
885,80
890,90
895,91
900,88
905,90
910,92
915,99
920,93
925,94
930,94
935,98
940,93
945,91
950,86
955,95
960,91
965,93
970,93
975,93
980,97
985,94
990,97
995,102
1000,100
1005,98
1010,103
1015,98
1020,98
1025,98
1030,98
1035,98
1040,98
1045,102
1050,102
1055,97
1060,99
1065,97
1070,94
1075,96
1080,100
1085,96
1090,94
1095,96
1100,96
1105,92
1110,93
1115,92
1120,83
1125,77
1130,69
1135,73
1140,75
1145,70
1150,74
1155,69
1160,66
1165,78
1170,68
1175,71
1180,69
1185,67
1190,63
1195,70
1200,61
1205,61
1210,62
1215,58
1220,62
1225,68
1230,55
1235,59
1240,62
1245,58
1250,56
1255,57
1260,59
1265,55
1270,57
1275,58
1280,57
1285,56
1290,50
1295,49
1300,47
1305,46
1310,52
1315,42
1320,46
1325,42
1330,47
1335,47
1340,39
1345,39
1350,42
1355,35
1360,38
1365,35
1370,32
1375,31
1380,36
1385,31
1390,28
1395,33
1400,29
1405,25
1410,27
1415,31
1420,29
1425,28
1430,28
1435,26
