0,2
5,5
10,3
15,8
20,5
25,5
30,0
35,1
40,3
45,1
50,3
55,2
60,8
65,3
70,1
75,2
80,1
85,1
90,1
95,1
100,4
105,2
110,4
115,4
120,3
125,3
130,1
135,1
140,2
145,3
150,1
155,3
160,1
165,2
170,0
175,3
180,4
185,5
190,1
195,1
200,1
205,0
210,2
215,1
220,3
225,2
230,2
235,3
240,4
245,3
250,4
255,3
260,4
265,3
270,11
275,8
280,16
285,12
290,21
295,16
300,11
305,16
310,19
315,11
320,12
325,17
330,11
335,5
340,41
345,41
350,39
355,35
360,35
365,41
370,46
375,43
380,26
385,46
390,39
395,46
400,54
405,46
410,61
415,54
420,54
425,53
430,66
435,72
440,87
445,64
450,82
455,83
460,78
465,90
470,81
475,78
480,57
485,58
490,75
495,61
500,57
505,66
510,61
515,83
520,70
525,51
530,54
535,55
540,29
545,44
550,57
555,54
560,54
565,50
570,59
575,63
580,38
585,46
590,37
595,28
600,45
605,37
610,31
615,40
620,52
625,35
630,27
635,29
640,37
645,36
650,49
655,48
660,33
665,18
670,23
675,37
680,25
685,24
690,30
695,37
700,37
705,42
710,22
715,24
720,23
725,26
730,43
735,32
740,34
745,39
750,37
755,38
760,42
765,26
770,21
775,28
780,50
785,31
790,22
795,31
800,29
805,22
810,34
815,64
820,29
825,40
830,44
835,36
840,33
845,33
850,28
855,43
860,43
865,35
870,52
875,41
880,52
885,47
890,39
895,41
900,31
905,45
910,47
915,36
920,61
925,39
930,51
935,43
940,43
945,32
950,42
955,44
960,36
965,57
970,43
975,71
980,38
985,58
990,34
995,41
1000,42
1005,60
1010,46
1015,45
1020,53
1025,60
1030,45
1035,73
1040,45
1045,41
1050,37
1055,40
1060,42
1065,38
1070,34
1075,30
1080,47
1085,48
1090,48
1095,46
1100,58
1105,35
1110,33
1115,41
1120,34
1125,22
1130,39
1135,21
1140,26
1145,28
1150,31
1155,37
1160,20
1165,22
1170,16
1175,26
1180,17
1185,21
1190,16
1195,13
1200,20
1205,14
1210,16
1215,9
1220,14
1225,12
1230,14
1235,8
1240,15
1245,20
1250,9
1255,12
1260,9
1265,15
1270,14
1275,12
1280,12
1285,13
1290,11
1295,8
1300,11
1305,15
1310,13
1315,19
1320,26
1325,10
1330,7
1335,7
1340,12
1345,14
1350,10
1355,7
1360,8
1365,4
1370,7
1375,3
1380,3
1385,5
1390,10
1395,7
1400,5
1405,2
1410,4
1415,6
1420,2
1425,3
1430,7
1435,3
0,2
5,2
10,3
15,3
20,5
25,4
30,1
35,2
40,2
45,2
50,2
55,1
60,2
65,0
70,6
75,1
80,1
85,0
90,1
95,0
100,2
105,2
110,2
115,3
120,4
125,5
130,4
135,3
140,3
145,2
150,1
155,3
160,0
165,1
170,1
175,0
180,0
185,1
190,1
195,2
200,3
205,3
210,1
215,3
220,2
225,5
230,3
235,3
240,5
245,0
250,4
255,0
260,4
265,6
270,14
275,14
280,18
285,9
290,19
295,15
300,12
305,13
310,14
315,27
320,27
325,24
330,41
335,26
340,38
345,38
350,46
355,41
360,38
365,51
370,30
375,53
380,53
385,39
390,44
395,38
400,71
405,65
410,61
415,45
420,49
425,44
430,50
435,66
440,78
445,71
450,73
455,74
460,76
465,79
470,75
475,70
480,75
485,76
490,62
495,68
500,62
505,65
510,66
515,64
520,65
525,70
530,68
535,70
540,54
545,69
550,64
555,59
560,49
565,72
570,57
575,43
580,67
585,48
590,48
595,61
600,57
605,35
610,36
615,32
620,22
625,47
630,30
635,55
640,34
645,27
650,41
655,36
660,35
665,31
670,31
675,23
680,12
685,20
690,30
695,55
700,38
705,34
710,36
715,40
720,30
725,31
730,39
735,44
740,30
745,34
750,16
755,36
760,30
765,41
770,6
775,28
780,24
785,45
790,28
795,32
800,33
805,42
810,49
815,43
820,49
825,53
830,29
835,41
840,30
845,47
850,36
855,48
860,34
865,47
870,59
875,41
880,60
885,55
890,51
895,45
900,52
905,47
910,41
915,42
920,54
925,41
930,28
935,49
940,40
945,42
950,50
955,39
960,36
965,51
970,57
975,44
980,45
985,27
990,45
995,60
1000,33
1005,59
1010,50
1015,43
1020,58
1025,41
1030,57
1035,48
1040,43
1045,57
1050,48
1055,35
1060,39
1065,43
1070,53
1075,50
1080,54
1085,55
1090,51
1095,55
1100,49
1105,40
1110,32
1115,43
1120,49
1125,52
1130,37
1135,51
1140,40
1145,39
1150,41
1155,26
1160,29
1165,35
1170,50
1175,17
1180,15
1185,25
1190,17
1195,8
1200,28
1205,21
1210,17
1215,19
1220,14
1225,16
1230,12
1235,12
1240,16
1245,14
1250,12
1255,25
1260,14
1265,13
1270,15
1275,15
1280,7
1285,16
1290,13
1295,9
1300,11
1305,16
1310,6
1315,16
1320,20
1325,13
1330,7
1335,7
1340,11
1345,8
1350,3
1355,8
1360,8
1365,12
1370,6
1375,4
1380,7
1385,4
1390,7
1395,4
1400,12
1405,4
1410,2
1415,9
1420,4
1425,7
1430,4
1435,4
0,3
5,2
10,2
15,1
20,4
25,1
30,0
35,2
40,0
45,6
50,7
55,3
60,1
65,0
70,3
75,1
80,0
85,0
90,3
95,1
100,1
105,4
110,3
115,4
120,1
125,2
130,5
135,3
140,2
145,0
150,1
155,2
160,3
165,1
170,1
175,1
180,1
185,2
190,3
195,2
200,1
205,4
210,1
215,3
220,0
225,4
230,0
235,4
240,2
245,2
250,4
255,1
260,4
265,6
270,6
275,12
280,20
285,15
290,14
295,12
300,16
305,11
310,8
315,17
320,29
325,26
330,24
335,31
340,39
345,38
350,46
355,39
360,36
365,29
370,37
375,46
380,56
385,53
390,45
395,53
400,41
405,63
410,79
415,57
420,53
425,42
430,51
435,72
440,81
445,78
450,86
455,71
460,71
465,80
470,75
475,77
480,61
485,70
490,74
495,70
500,68
505,74
510,56
515,55
520,56
525,71
530,61
535,69
540,30
545,21
550,51
555,74
560,59
565,47
570,68
575,47
580,54
585,21
590,59
595,56
600,39
605,36
610,32
615,49
620,51
625,42
630,50
635,49
640,57
645,42
650,26
655,32
660,60
665,27
670,30
675,22
680,39
685,30
690,29
695,25
700,26
705,32
710,31
715,41
720,29
725,36
730,46
735,30
740,34
745,31
750,44
755,39
760,45
765,51
770,26
775,61
780,36
785,43
790,43
795,36
800,30
805,33
810,31
815,67
820,37
825,32
830,34
835,50
840,40
845,46
850,48
855,48
860,33
865,25
870,58
875,47
880,59
885,42
890,41
895,46
900,54
905,37
910,50
915,26
920,46
925,51
930,45
935,26
940,27
945,18
950,34
955,51
960,40
965,47
970,48
975,45
980,49
985,42
990,49
995,51
1000,48
1005,54
1010,43
1015,48
1020,34
1025,40
1030,51
1035,40
1040,41
1045,39
1050,58
1055,43
1060,46
1065,52
1070,67
1075,26
1080,28
1085,70
1090,42
1095,53
1100,46
1105,43
1110,52
1115,39
1120,53
1125,28
1130,51
1135,35
1140,55
1145,52
1150,49
1155,37
1160,38
1165,19
1170,26
1175,22
1180,21
1185,23
1190,33
1195,22
1200,17
1205,16
1210,16
1215,12
1220,13
1225,19
1230,13
1235,15
1240,18
1245,16
1250,12
1255,21
1260,17
1265,14
1270,8
1275,12
1280,15
1285,12
1290,22
1295,14
1300,10
1305,10
1310,29
1315,20
1320,14
1325,18
1330,10
1335,11
1340,16
1345,7
1350,14
1355,6
1360,9
1365,10
1370,10
1375,5
1380,4
1385,3
1390,8
1395,6
1400,9
1405,9
1410,3
1415,5
1420,7
1425,3
1430,7
1435,4
0,4
5,1
10,5
15,5
20,3
25,0
30,2
35,6
40,8
45,1
50,1
55,0
60,0
65,1
70,6
75,1
80,2
85,1
90,1
95,7
100,2
105,2
110,1
115,2
120,7
125,2
130,0
135,2
140,0
145,2
150,0
155,5
160,0
165,3
170,2
175,2
180,1
185,2
190,3
195,1
200,2
205,2
210,1
215,3
220,4
225,2
230,2
235,5
240,2
245,3
250,4
255,2
260,2
265,4
270,9
275,11
280,14
285,19
290,16
295,7
300,17
305,9
310,17
315,24
320,22
325,23
330,19
335,37
340,29
345,36
350,44
355,35
360,41
365,44
370,37
375,49
380,68
385,47
390,44
395,69
400,62
405,68
410,68
415,84
420,64
425,47
430,76
435,78
440,69
445,80
450,78
455,93
460,71
465,72
470,80
475,68
480,65
485,88
490,74
495,64
500,72
505,79
510,77
515,87
520,70
525,79
530,67
535,53
540,70
545,44
550,62
555,52
560,36
565,49
570,51
575,38
580,68
585,62
590,44
595,62
600,52
605,33
610,39
615,49
620,21
625,50
630,29
635,49
640,40
645,35
650,42
655,22
660,38
665,23
670,33
675,49
680,30
685,42
690,23
695,37
700,53
705,34
710,57
715,39
720,29
725,23
730,33
735,47
740,21
745,49
750,44
755,29
760,33
765,55
770,26
775,26
780,33
785,42
790,27
795,49
800,47
805,34
810,25
815,49
820,42
825,36
830,23
835,36
840,37
845,50
850,44
855,46
860,52
865,48
870,45
875,34
880,53
885,47
890,37
895,50
900,39
905,32
910,48
915,36
920,52
925,62
930,45
935,36
940,37
945,40
950,39
955,52
960,64
965,39
970,45
975,51
980,51
985,51
990,47
995,33
1000,66
1005,51
1010,51
1015,36
1020,42
1025,53
1030,56
1035,43
1040,49
1045,53
1050,50
1055,65
1060,42
1065,46
1070,51
1075,43
1080,44
1085,52
1090,39
1095,65
1100,36
1105,48
